1050	Vaccination	PRO	"Terrible. Glad you are actively fighting this pure, unadulterated BS RE vaccines."
1051	Vaccination	ANTI	 … Resist all forms of vaccination if u can bcs they are no good. They r meant to harm ur young ones. Microchiping through vaccines is another strong possibility.
1052	Vaccination	PRO	"Pathologist here. Myself, my wife, and son all fully vaccinated. Even got the smallpox vaccine when I was young. My mother believed and our entire family got every single vaccination possible at the time. Guess that helps explain why I'm a very healthy 59 year old."
1053	Vaccination	ANTI	"That's just it though. They can't actually force her to get the vaccine. And they can't arrest her for not getting it. They can arrest her for tresspass, but not refusal to get a vaccine. Because of bodily autonomy."
1054	Vaccination	PRO	"Great flu bugs, at this mornings Tower Hamlets Flu clinic 3 staff were vaccinated and given chocolates #notjustforvalentinesday #sharethelovenottheflu there is still time to have the flu vaccine this flu season @NHS_ELFT @EdwinCCN …"
1056	Vaccination	PRO	"Vaccine hesitancy promotion comes is some many different contexts. For example, political, such as Trump’s America with the President himself spouting uneducated nonsense (I know! I couldn’t believe it either!) or the curious anti-science approaches of Italian politicians (/2)"
1058	Vaccination	PRO	"Most counties, public health already provide free/low cost vaccines for kids."
1059	Vaccination	PRO	"I’m so sick of antivaxxers. My son has autism and I am constantly defending my decision to vaccinate him and explain that no, vaccines didn’t cause his autism. And autism is okay. What are they so afraid of? My kid is fantastic."
1060	Vaccination	PRO	"Anyone in their 50s who hasn’t gotten the shingle vaccine yet. Don’t delay. If you vaccinate your kids, vaccinate yourself too. TRUST ME. #shinglesmadness"
1061	Vaccination	ANTI	That's why TED talks are bullshit. Remember when Bill Gates did his talk about using GMO mosquitos and vaccines for population and disease control? Propaganda of the highest degree.
1062	Vaccination	ANTI	Health – Vaccine Dr Marlie Dulaurier Dies after Flu Shot  …
1063	Vaccination	PRO	Have a look at any cemetery that dates back before the 1950s. Do the math on the ages. You will find that many were dying well before adulthood. That trend cuts off HARD around the 1950s to 1960s. Vaccines save lives.
1065	Vaccination	ANTI	#RufFlOveAlerT #RufFlOveDISApprOved Leptospirosis vaccines are more dangerous to our furkids than helpful #RufFlOvers  …
1066	Vaccination	ANTI	Why were 31 cases of the Disneyland outbreak vaccine strain (genotype A) then?
1067	Vaccination	ANTI	I believe many anarchists such as yourself seriously misunderstand the vaccine debate. None of the research I've done suggests that widespread vaccinations that enrich pharmaceutical executives is a good public policy or an overall good for general health
1068	Vaccination	PRO	There are specific vaccines that are still administered through a school program.
1069	Vaccination	PRO	Memory Preserver: Researchers Develop Vaccine That Could Protect Against Alzheimer’s  #Psychology
1070	Vaccination	PRO	Here is my anecdote. A family friend was a big anti multiple vaccine activist. Was a pharmacist as well. Used to take there infant into hot tub despite objections of guests. Cooked there babies brain and blamed it on MMR. #VaccinesWork
1071	Vaccination	PRO	Express: Anti-vaccination: The six deadly diseases vaccines wiped out - and those returning.  … via @GoogleNews
1072	Vaccination	PRO	"""they want you to be deaf and blind to truth, so they can inject you with their vaccines and their public schooling and this heliocentric model which is basically forced sun worship"" lmaooooo"
1073	Vaccination	PRO	THANK YOU !!!!!! #VaccinateYourKids or keep them home! Anti-Vaxxers & their misinformation campaigns put the rest of us at risk. #ScienceMatters. Vaccines are safe. Measles is not.
1074	Vaccination	PRO	#OSUWexMed's Dr. Bethany Panchal busts some of the most common myths around the #HPV vaccine:  
1075	Vaccination	ANTI	That's why I decalcify my pineal gland and stop drinking fluoride and stop getting vaccines that are full of aluminum formaldehyde and a whole bunch of other shit they don't tell you
1076	Vaccination	PRO	vaccines give autism... . . . . . . . . to anti-vaxxers
1077	Vaccination	PRO	"Too bad for the Roger Stones, Paul Manaforts, Jeffrey Lee Dorrells, and Donald Trumps of this world today's news also includes mention of a vaccine that could reverse #AlzheimersDisease! #NoWayOut #MuellerFriday #ItsMuellerTime #TicToc"
1078	Vaccination	ANTI	"That's not what appears to be the truth since Del, Dr. Toni, Dr. Dicher, the school board guy, the nurse all spoke true testimony & science the other day in Washington to defeat a mandatory vaccine bill."
1079	Vaccination	PRO	You know you’re in Texas when you see billboards saying that vaccines cause autism
1080	Vaccination	PRO	You should do more research int the risk-benefit reward and understand that vaccines don't just protect your child but those around you. 
1081	Vaccination	PRO	On vaccines I’ll refer you to this tweet. Not taking vaccines doesn’t meet that burden I set hours ago. I worded this purposefully because I feel vaccines should be mandatory due to the impact on others. 
1082	Vaccination	PRO	the cases in which people die from vaccines are more often than not people who are immunocompromised already. Vaccines prevent wide spread illness like measles and mumps. One of which is making a comeback because of misinformation like that.
1084	Vaccination	PRO	Sometimes the vaccine is not as effective as it could be...thus your kid with measles puts my vaccinated kid at risk— oh and puts you at risk too. and babies who are too young to be vaccinated.
1085	Vaccination	PRO	"Yeah, some people think the earth is flat and that vaccines cause autism."
1086	Vaccination	ANTI	Missouri veteran injured by vaccine ineligible for benefit #VaccineArchives  …
1087	Vaccination	PRO	Why is #jennyMccarthy allowed on TV? She is a dangerous person with her Anti-Vaccine BS. Seems she is ok with lots of plastic surgery though.
1090	Vaccination	ANTI	Fair enough...there is no vaccine for TB and healthy child will handle measles if they are well nourished but the main point is there are safety issues that are hidden by the government because they think it will create a public health scare if questions are brought up. #MAGA
1091	Vaccination	PRO	"#DYK? Up to 93% of cervical cancers are preventable. Join our next #CDCGrandRounds to learn about the role the HPV vaccine and screening can play in preventing cervical cancer. Watch Live on Facebook, TODAY, January 15 at 1pm ET. "
1092	Vaccination	PRO	Was just informed of a measles outbreak at my summer job. Fucking vaccine your kids I swear to god if any of my camp kids get the measles I’m gonna smack every single parent
1093	Vaccination	PRO	"Holy shit, hope they develop a vaccine soon! "
1094	Vaccination	ANTI	Obviously vaccine doesn’t work and the timing shows #vaccineskill.
1095	Vaccination	PRO	"Hi everyone!! To those who have relatives or brothers and sisters ages 6-59 months old children, and Grades 1 & 7 learners, please let them be vaccinated with Measles Containing Vaccines for protection against measles. Widespread nagid ang virus sbng sa iloilo province..."
1096	Vaccination	ANTI	"When will the geoengineering, GMO food, poison vaccines, and fluoridated water stop?"
1097	Vaccination	PRO	"RT @sloan_kettering: If you could prevent cancer, would you? #HPV is linked to over 6 different types cancer. Learn more about the #HPV vaccine. #HPVAwarenessDay"
1098	Vaccination	PRO	"So, you guys find an old clinical trial that shows a vaccine where risks outweigh the benefits. That's a different vaccine than the one currently used. What mantras?"
1099	Vaccination	PRO	"When your child receives the MMR vaccine, not only are they protected, but they are also lowering the risk of these virus' being spread to others #Vaccinations #MMR #ChildhoodImmunisations"
1100	Vaccination	ANTI	"Children are literally dying from these lies. Vaccines can work, they can be safe and effective, but they are not for everyone. And the parents that don’t know the risks are killing their children."
1102	Vaccination	PRO	Yes and all the kids with infantile spasms on ACTH. What a nightmare for their parents to have to worry about vaccine-preventable diseases on top of everything else!
1103	Vaccination	PRO	"Tried to have a conversation with an antivaxxer, who claims to not be an antivaxxer, but shares antivaxxer propaganda. Why do antivaxxers think they know something the rest of us don’t know? Like there’s some big pharma conspiracy. Vaccines save lives!  …"
1104	Vaccination	PRO	"Yes, measles is a big issue all over the world. So we better make sure that health professionals understand the value and vaccination and don't simply oppose vaccines for religious/philosophical reasons."
1105	Vaccination	PRO	"False claims target vaccine policy, Texas abortion law - The Wichita Eagle, 5/19/2019  …"
1106	Vaccination	ANTI	"Over 50% of US kids have a chronic health condition. Adult auto immune conditions are seeing a HUGE increase. Infant mortality rising, dementia, autism, severe allergies- why? #vaccineInjury #Vaccines #untested #unsafe #RiseUp #HearThisWell #Vexit"
1107	Vaccination	PRO	"And the mercury in vaccines is thiomersal (ethylmercury), which is broken down by the body quickly and does not accumulate, as opposed to methylmercury found in coal, shellfish, fish, batteries etc"
1108	Vaccination	PRO	"Some infants might not be able to get a vaccine for a medical reason. Therefore, it is extremely important for those who can get the vaccine, do. Doing this will keep those without the vaccine safe from the disease. #NationalInfantImmunizationWeek"
1109	Vaccination	ANTI	#MadScientist creates new #Virus and releases it into the wild There are no licensed vaccines for known #filovirus A mutation to a filovirus as #Ebola could change the transmission From direct body fluid to airborne #DevastatingTheGlobe #ReducingPopulations @CIA @UN @CDCgov
1110	Vaccination	ANTI	"2/Plus, the MMR not just sheds & SPREADS infection (which pub health doesn’t openly admit), but it’s a vaccine that the CDC knows is dangerous & is covering up. And when their own scientist told his peers it can cause autism the CDC gagged him from testifying to Congress. #RICO"
1111	Vaccination	PRO	RT @BCBSRI: Getting a #flu vaccine is practicing good #hearthealth it’s not too late to #fightflu.  …
1112	Vaccination	ANTI	"Stop lying to the people. Vaccines don't do a damn thing but give you Cancer, Autism, and so on! #TheGovernmrntNeedsToBeAbolished"
1113	Vaccination	PRO	"Well, for some kids it's NOT a choice . they aren't given the opportunity to get the vaccine to protect themselves. And when your ""perfectly healthy"" neice or nephew contracts one of those diseases and comes in contact with a child whose immune system is unable to protect"
1115	Vaccination	PRO	"I got vaccines. I have no bad story. My aunt had polio. Towards the end of her full,long life, she was wheelchair bound with braces. I knew so many growing up who had polio. My dad had TB,I found out. They were strong vaccers."
1116	Vaccination	ANTI	Yall weird asf why do you care if someone elses kid is vaccinated when yours is? Lmaoo trust ya vaccine bbygirl
1117	Vaccination	ANTI	 … @sojmed Nazi chemists tested vaccines on prisoners at Auschwitz and Buchenwald  …
1118	Vaccination	PRO	Thousands upon thousands of people have not had hep b vaccines. Yet have not contracted the Virus. This is faulty information. Does not pass the first test of truth
1119	Vaccination	PRO	This just belies your profound scientific ignorance. Vaccines are so well proven to be of benefit that it would be unethical to perform a randomized double-blind study. It would be child-abuse to submit one arm of the study to no vaccine.
1120	Vaccination	PRO	Debunking the link between MMR Vaccine and autism  #vaccinescauseadults
1121	Vaccination	PRO	Daily News | Trump can solve America’s vaccine crisis with a single tweet | Opinion 
1122	Vaccination	ANTI	EXPOSED: Vaccine deep state plot to seize  domain and criminalize all speech that questions vaccine propaganda. #health #truth #GreatAwakening  …
1123	Vaccination	ANTI	"“Since passage of the 1986 Act, the number of required pediatric vaccines has grown rapidly. In 1983, the CDC’s childhood vaccine schedule included 11 injections of 4 vaccines.10 As of 2017, the CDC’s childhood vaccine schedule includes 56 injections of 30 different vaccines.11”"
1124	Vaccination	PRO	"Kudos to “US District Court Judge Vincent Briccetti [who] denied their request, ruling that it wasn't in ""public interest"" to allow the [ #unvaccinated] children to go back to school” #Vaccinessafe, effective, save lives #MeaslesOutbreak  …"
1125	Vaccination	PRO	"This has been prooven by every scientist who has researched vaccines But anti-vax people think its fake and that its faked by ""big pharma companies"" when most of the research is done by health organizaitions and not companies"
1126	Vaccination	PRO	#Vaccines do not cause allergies.  …
1128	Vaccination	PRO	"In RE: ""religous exemptions"" from vaccines. It's simple: *Your* religious freedom ends once it starts endangering *other* people. So it's time to end these idiotic exemptions."
1129	Vaccination	ANTI	Breaking news: cancer preventing vaccine should be used by more people!  
1130	Vaccination	PRO	"Preliminary #flu vaccine coverage among adults differs from child rates. Overall drop in adult flu vax rates compared to last season, but coverage increased as age increased. Visit our site to explore compelling reasons for adult flu vax.  … #naiis2019"
1131	Vaccination	ANTI	Surely you’ve read & are familiar with vaccine manufacturers’ warnings regarding adverse events associated with their products—sometimes even death. I find it arrogant that so often medical personnel are offended by ones who speak out who’ve experienced #VaccineInjury firsthand.
1132	Vaccination	ANTI	Also it's would be CPT underpants because he specializes on the ground and sky Capt is if your in that navy. And I plan to be in the u.s navy after highschool. Defending your right to criticize vaccines and the govt.
1133	Vaccination	ANTI	Vaccines are now one of the biggest money makers for big pharma. The basic sales rule is if you are scared you can't put a price tag on what you will pay for you wellness.
1134	Vaccination	PRO	"Let me ask you all something. If you believe it’s your “social responsibility” to vaccinate your child, and then your child either dies or is seriously injured from vaccines, would you still be ok with the fact that you did your “social responsibility”?"
1135	Vaccination	ANTI	This morning I read an article explaining how Republicans in Oregon are upset at limitations being applied to vaccine exemptions-the R’s in my state are upset. It’s about having a choice over their bodies! The hypocrisy is ripe on the west coast.
1136	Vaccination	PRO	"CDC data show HPV vaccine effective in girls, young women  #HPV #girls #women #vaccine #vaccines #virus"
1137	Vaccination	ANTI	"If vaccines work, how are the rest of us in danger?"
1138	Vaccination	ANTI	"Before there was no money and no liability for vaccine manufacturers, measles wasn’t used as propaganda "
1139	Vaccination	ANTI	"NO VACCINES! Beside other evil reasons, it's also BigPharma way 2ensure they've 'repeat customers' dari muda sampai mati. Our leaders @chedetofficial @drwanazizah @DrDzul @anwaribrahim hv 2be more aware &protect rakyat! Vaccines harm fr birth 2 death! Cash habis! Nyawa pun habis!"
1141	Vaccination	ANTI	"I would suggest you do some research on what exactly are in these vaccines. And then research how resilient the human body actually is, and how it naturally and holistically can heal itself... #RejectThePoison"
1142	Vaccination	ANTI	Don't make the mistake of thinking these spokesmen of #vaccine orthodoxy are looking to be convinced by science and truth They are looking to bully you into compliance with propaganda and threats Our genuine outrage is fueled by pain Their fake outrage is fueled by payouts
1144	Vaccination	PRO	Immunization Partners: The #vaccine price list from @CDCgov was updated today. See the changes:  … #VaccinesWork #VaccinesSaveLives
1145	Vaccination	ANTI	"Democrats couldCare less about life in babies. The Democrats push vaccines knowing they hurt injured and kill babies and are the cause of Vaccine induced brain damage = #autism One starfish at a time! #flyhighnicholas truth is out, change is happening.  …"
1146	Vaccination	ANTI	"Terrorism is trying to force parents to inject their children with known neurotoxins... terrorism is not moms of vaccine injured kids, and not dads who manage the forests. #orpol"
1147	Vaccination	PRO	"It's estimated that 1 in 40 children has autism. Meanwhile the odds of dying from the chickenpox before the varicella vaccine came out in 1995: 1 in 2,000,000. The odds of dying from measles before the vaccine came out in 1963: 1 in 400,000. That's my logic."
1148	Vaccination	PRO	Your favorite chiropractor giving you exemptions doesn’t count. If your anti vaccine buddies hadn’t fucked things up doing so in many states we wouldn’t be talking about this.
1149	Vaccination	PRO	"Have you listened to February’s episode of Microbe Talk? In it we discuss how different subtypes and strains of influenza can have different effects in the population, and how microbiologists are working on preparing vaccines for the upcoming flu season: "
1150	Vaccination	ANTI	Make vaccine manufacturers liable again.  …
1151	Vaccination	ANTI	The FDA is a joke. Along with the CDC. They are vaccine companies and profit from vaccine sales. Some employees personally. Not one vaccine tested.
1153	Vaccination	PRO	It's a short comic about why vaccines work! I'll show it to you!
1154	Vaccination	PRO	"Facebook won’t allow anti-vaccine views to pop up in search or recommendations or Instagram, and will reject ads that contain misinformation  (via @technology)"
1155	Vaccination	PRO	. @massmedical will push for end to nonmedical #vaccine exemptions in schools  #VaccinesWork
1156	Vaccination	PRO	"Every day now, the U.S. is seeing more confirmed cases of measles. Outbreaks close to home remind us how important it is to advocate for vaccine education & access, here and abroad. All children deserve @ShotAtLife. Details/action points:  … #VaccinesWork"
1157	Vaccination	PRO	"Measles was eliminated from the U.S. in 2000, due in large part to the highly effective MMR vaccination. The two-dose series confers up to 97% protection from the disease. It is, by just about every metric, one of the most successful vaccines that we have.  …"
1158	Vaccination	ANTI	Aluminum adjuvant in vaccines is unsafe for humans... SCIENCE 
1159	Vaccination	ANTI	The Vaccine Injury Compensation Program (DHHS) has Paid out Over $4.1 Billion to those who have suffered Vaccine Injury. What about those Consequences?
1160	Vaccination	PRO	"Mrs. Shine, stop perpetuating such fake information as it is quite dangerous. You are no scientist. Best to stick to your Happy Housewives Club. It is scientifically proven that #vaccines save lives and antivaccine proponents like yourself harm lives. "
1161	Vaccination	ANTI	"•The CDC schedule has never been cumulatively tested for safety or efficacy •As of 1986, you cannot sue pharmaceutical companies for vaccine injury or death •VAERS has paid out $4 billion in compensation (taxpayers) for death and injury. #Vaccinate #JessicaBiel"
1162	Vaccination	ANTI	Potentially life saving vaccines..???!!!!! Stunned how that got in there! As a parent of two autistic children I hope I have done a good job educating them about the truelly life saving things in this world.
1163	Vaccination	ANTI	"Partially. If they would drop the immunity of vaccine manufacturers, they would create safe vaccines. Moral issue injecting fetal tissue into ppl. Aborted fetus is supposed to be destroyed by law. Lots of work being done to change that. I think the cure is worse than the disease."
1164	Vaccination	PRO	"I didn’t need to be there thanks to multiple videos that were taken throughout. Unless you’re going to tell me that besides believing vaccines aren’t safe, you believe video footage isn’t real?"
1165	Vaccination	PRO	"#RT @PritiVipulMali: #RT @vipulmmali: RT @kumarmanish9: This is happening in USA. They should learn from India vaccination programme. "" #Washington declared a public health emergency over measles. Thank vaccine-refusing parents.""  … via @voxdotcom #measle…"
1167	Vaccination	PRO	How populists spread vaccine fear  …
1169	Vaccination	ANTI	"How about Bill Gates' Ted Talk speaking about the solution to global warming is reducing the population through ""vaccines and women's health""?"
1170	Vaccination	PRO	"Yes. And it's time to speak out more strongly against charlatans opposing vaccines, such as a certain former 'journalist' who lies daily about this on social media. This kind of black propaganda is harming children."
1171	Vaccination	ANTI	"According to whistleblowers' court documents, Merck's misconduct was far-ranging: It ""failed to disclose that its mumps vaccine was not as effective as Merck represented (ii) used improper testing techniques, (iii) manipulated testing methodology.. #orpol …"
1172	Vaccination	PRO	It is necessary to have a vaccine before going to school to be healthy and not sick.  …
1173	Vaccination	ANTI	Cancer pioneer Martin Gore’s sudden death from routine jab We're told that #vaccines are totally safe So why did #vaccine manufacturers demand and get legal immunity from adverse effects? They told the govt they'd go out of business w/o it  …
1174	Vaccination	PRO	antivax kids are gonna be sneaking out to shoot up vaccines
1175	Vaccination	PRO	"I understand scientism as a being kind of ideologically motivated pseudo science that goes beyond existing scientific evidence because of an a priori belief of what science should be able to do. In the case of vaccines, there is strong scientific evidence in their favor. 1/2"
1176	Vaccination	PRO	I say this as someone who has spent 8 years and quite a bit of her own money trying to develop vaccine infographics for ESL/ELL patients to combat antivaxx disinformation: I'll buy the potatoes if this is what it takes.  …
1177	Vaccination	PRO	In case the gravity of the danger posed by the anti-vaccine movement wasn't crystal clear... These fucking people will outright refuse to believe empirically confirmed science but will eagerly believe some random idiots on social media who tell them to feed their kids bleach.  …
1178	Vaccination	PRO	You do understand that “do your research” is exactly what qualified scientists have done for many years on “the shit” which is why we have vaccines against things like measles etc? Ill informed and dangerous views being spread here.
1179	Vaccination	PRO	"Have you ever had to look after an infant that developed a brain infection because their parents didn’t like vaccines? Tragically, this child will have permanent brain damage."
1180	Vaccination	PRO	A scientific study of the DTP vaccine found that it increased child death 1000%. If you are pro vaccine you are pro dead children. Another study found that flu vaccine increased fetal death 770% . If you are pro vaccine you are pro dead babies. #vaccines #MeaslesOutbreak #flu
1181	Vaccination	ANTI	"Fully vaxxed versus less vaxxed. How about a true vaxxed versus unvaxed study? Also, why is incidence of autism remarkably lower in Denmark? Probably just coincidence that they give half as many vaccines to their kids. Vaccines: so awesome that the government has 2 force them!"
1182	Vaccination	PRO	I wonder what these loony pro-plaguers would do if you offered them an autism vaccine... 
1183	Vaccination	PRO	I got atypical measles because I was vaccinated with the killed measles vaccine in the mid '60's. I was about 10 or 11 and I've never felt so ill. It came with pneumonia and a couple of months off school. Get your boosters.
1184	Vaccination	PRO	"Canada seems to take the problems of #homeopathy (here, wrongly using it as a vaccine alternative) more seriously than the UK regulators. Also the major UK homeopath societies hav come out against selling / offering 'homeopathic vaccines' and recommend actual vaccination.  …"
1185	Vaccination	ANTI	@realDonaldTrump @FLOTUS @IvankaTrump #WillYou #RISEUP #WillYou #HearUsWell #EndTheAutimEpidemic #MomsofVaccineInjured When Will Investigations Happen Into The Death's and Injuries Of American Citizen's From Vaccines?  …
1186	Vaccination	PRO	I just had all my titers done as well. I realized my dad just signed my physical papers and never actually gave me my vaccines. My anti-vax “friends” would find this hilarious.
1187	Vaccination	PRO	This simulation tool easily conveys the importance of #vaccines. Learn more. #ThursdayThought …
1188	Vaccination	ANTI	"Dr. Wakefield said the measles had become a mild disease in the US before they came out with the vaccine, but now a strain has developed that is resistant to the immunity produced by it and it is very dangerous, especially to babies and adults."
1190	Vaccination	PRO	Thanks to @Rosewind2007 for another great resource on aluminum/aluminium & vaccines. Accessible science for those looking for answers. #VaccinesWork …
1191	Vaccination	PRO	She wants to ban vaccines that prevent deadly diseases and save lives. Health terrorist!! You are allowing this quack to talk about something he doesn't understand. #VaccinesSaveLives
1192	Vaccination	PRO	#Measles: #Vaccine advocates counter perception that Jewish community caused outbreak  via @lohud #GetVaccinated #PreventMeasles
1193	Vaccination	PRO	"Vaccines have been extensively researched, are effective, & are safe. They were created to prevent devastating diseases such as measles. Vaccinate your children for their own protection but also for young babies and those who are immunocompromised.  …"
1194	Vaccination	PRO	"Up there with vaccine denial in quantifiable social harm. Hopefully there is a measured and full throated empirical rebuttal. Unfortunately, all it takes is one “expert” to convince folks who think the powers that be are nefarious."
1195	Vaccination	ANTI	Please beware that although the measles virus has been silent for decades with the MMR vaccine there are now children dying across the nation from this disease that had been completely irradicated just five years...  …
